----,
DateTime:,      2021/11/10, 13:19:34, 1636564774246,
PIF:,           -589.83,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   239.10,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,
    1,        0.8,    177.354,     241.889,
    2,        3.3,    182.663,     244.623,
    3,        5.8,    184.427,     247.252,
    4,        8.3,    184.413,     248.030,
    5,       10.8,    184.991,     248.985,
    6,       13.3,    184.204,     252.002,
    7,       15.8,    184.569,     253.563,
    8,       18.3,    184.671,     254.615,
    9,       20.8,    184.102,     256.813,
   10,       23.3,    184.291,     257.527,
   11,       25.8,    184.458,     259.246,
   12,       28.3,    184.088,     261.505,
   13,       30.8,    184.137,     263.173,
   14,       33.3,    183.772,     265.437,
   15,       35.8,    183.403,     267.716,
   16,       38.3,    184.046,     269.063,
   17,       40.8,    183.822,     270.479,
   18,       43.3,    183.762,     271.873,
   19,       45.8,    183.867,     273.241,
   20,       48.3,    184.089,     274.975,
   21,       50.8,    184.660,     275.100,
   22,       53.3,    184.236,     277.469,
   23,       55.8,    183.857,     279.021,
   24,       58.3,    184.000,     280.760,
   25,       60.8,    183.863,     282.383,
   26,       63.3,    183.881,     284.096,
   27,       65.8,    183.584,     286.190,
   28,       68.3,    183.840,     287.096,
   29,       70.8,    183.987,     288.824,
   30,       73.3,    183.976,     290.364,
   31,       75.8,    184.182,     291.559,
   32,       78.3,    184.271,     293.155,
   33,       80.8,    184.534,     295.013,
   34,       83.3,    184.355,     296.275,
   35,       85.8,    184.683,     297.157,
   36,       88.3,    184.582,     299.163,
   37,       90.8,    184.078,     301.610,
   38,       93.3,    184.068,     302.932,
   39,       95.8,    183.963,     304.409,
   40,       98.3,    183.934,     306.741,
   41,      100.8,    184.405,     306.824,
   42,      103.3,    184.202,     308.357,
   43,      105.8,    184.180,     309.914,
   44,      108.3,    183.863,     311.753,
   45,      110.8,    184.138,     312.700,
   46,      113.3,    184.432,     314.153,
   47,      115.8,    183.869,     316.421,
   48,      118.3,    183.714,     317.885,
   49,      120.8,    183.938,     318.912,
   50,      123.3,    183.911,     319.937,
   51,      125.8,    184.001,     322.062,
   52,      128.3,    184.157,     321.898,
   53,      130.8,    184.199,     323.779,
   54,      133.3,    183.865,     325.456,
   55,      135.8,    184.270,     326.368,
   56,      138.3,    183.597,     328.110,
   57,      140.8,    184.415,     328.498,
   58,      143.3,    184.042,     329.923,
   59,      145.8,    183.934,     331.641,
   60,      148.3,    184.193,     331.608,
   61,      150.8,    184.022,     334.090,
   62,      153.3,    183.807,     336.113,
   63,      155.8,    183.515,     337.301,
   64,      158.3,    183.888,     337.596,
   65,      160.8,    184.042,     338.291,
   66,      163.3,    183.648,     340.325,
   67,      165.8,    183.825,     341.084,
   68,      168.3,    183.550,     342.250,
   69,      170.8,    183.756,     342.955,
   70,      173.3,    183.161,     345.378,
   71,      175.8,    183.541,     345.644,
   72,      178.3,    183.817,     346.430,
   73,      180.8,    183.718,     347.707,
   74,      183.3,    183.787,     348.665,
   75,      185.8,    183.674,     349.641,
   76,      188.3,    183.124,     352.001,
   77,      190.8,    183.751,     351.453,
   78,      193.3,    183.506,     352.468,
   79,      195.8,    183.464,     353.201,
   80,      198.3,    183.476,     354.379,
   81,      200.8,    183.480,     355.352,
   82,      203.3,    183.687,     356.041,
   83,      205.8,    183.889,     355.975,
   84,      208.3,    184.019,     356.811,
   85,      210.8,    183.691,     358.972,
   86,      213.3,    183.601,     359.366,
   87,      215.8,    183.599,     360.568,
   88,      218.3,    183.481,     361.454,
   89,      220.8,    183.765,     361.548,
   90,      223.3,    183.883,     361.861,
   91,      225.8,    183.111,     364.478,
   92,      228.3,    183.374,     364.501,
   93,      230.8,    183.220,     365.461,
   94,      233.3,    183.560,     364.894,
   95,      235.8,    183.531,     366.150,
   96,      238.3,    183.666,     367.514,
   97,      240.8,    183.356,     368.027,
   98,      243.3,    183.543,     368.088,
   99,      245.8,    183.639,     368.875,
  100,      250.8,    182.267,     369.019,
  101,      273.3,    182.047,     370.234,
  102,      295.8,    181.962,     368.019,
  103,      318.3,    181.971,     365.482,
  104,      343.3,    182.206,     361.179,
  105,      368.3,    181.690,     359.782,
  106,      395.8,    181.997,     356.121,
  107,      423.3,    182.193,     353.010,
  108,      453.3,    181.501,     351.820,
  109,      483.3,    182.214,     347.916,
  110,      515.8,    181.720,     345.444,
  111,      550.8,    181.705,     342.719,
  112,      585.8,    181.787,     340.042,
  113,      623.3,    181.614,     338.273,
  114,      663.3,    181.828,     335.247,
  115,      705.8,    181.437,     333.986,
  116,      748.3,    181.933,     331.647,
  117,      793.3,    181.530,     330.396,
  118,      840.8,    181.324,     328.130,
  119,      890.8,    181.289,     326.753,
  120,      943.3,    181.127,     324.619,
  121,      998.3,    181.266,     322.276,
  122,     1055.8,    181.456,     320.972,
  123,     1115.8,    181.731,     318.621,
  124,     1178.3,    181.174,     317.504,
  125,     1245.8,    181.015,     316.676,
  126,     1315.8,    180.986,     315.726,
  127,     1388.3,    181.532,     312.888,
  128,     1465.8,    180.873,     311.806,
  129,     1545.8,    181.485,     309.308,
  130,     1630.8,    181.072,     308.908,
  131,     1720.8,    180.589,     307.855,
  132,     1815.8,    181.189,     305.050,
  133,     1913.3,    181.155,     304.322,
  134,     2015.8,    180.940,     302.796,
  135,     2123.3,    181.045,     301.057,
  136,     2238.3,    180.729,     300.581,
  137,     2358.3,    180.663,     298.568,
  138,     2483.3,    180.224,     298.061,
  139,     2615.8,    180.615,     296.857,
  140,     2753.3,    180.065,     295.866,
  141,     2898.3,    180.738,     293.865,
  142,     3050.8,    180.637,     292.674,
  143,     3210.8,    180.740,     291.498,
  144,     3378.3,    180.893,     290.240,
  145,     3555.8,    180.530,     289.156,
  146,     3740.8,    180.149,     288.517,
  147,     3935.8,    180.460,     286.785,
  148,     4140.8,    180.517,     285.030,
  149,     4355.8,    179.912,     285.886,
  150,     4580.8,    180.007,     284.188,
  151,     4818.3,    179.997,     282.535,
  152,     5068.3,    180.533,     281.573,
  153,     5330.8,    180.259,     281.213,
  154,     5605.8,    179.945,     279.907,
  155,     5895.8,    180.029,     279.761,
  156,     6200.8,    180.199,     278.371,
  157,     6520.8,    179.750,     278.531,
  158,     6855.8,    179.875,     277.560,
  159,     7208.3,    179.919,     276.624,
  160,     7578.3,    180.032,     275.911,
  161,     7965.8,    179.463,     275.772,
  162,     8373.3,    179.923,     274.278,
  163,     8800.8,    179.347,     274.383,
  164,     9250.8,    179.538,     273.440,
  165,     9723.3,    179.348,     272.718,
  166,    10220.8,    179.635,     271.315,
  167,    10743.3,    179.395,     272.044,
  168,    11290.8,    179.802,     270.348,
  169,    11865.8,    179.616,     269.442,
  170,    12470.8,    179.052,     269.853,
  171,    13105.8,    178.983,     269.626,
  172,    13773.3,    179.032,     268.391,
  173,    14475.8,    178.732,     268.263,
  174,    15213.3,    178.967,     266.764,
  175,    15988.3,    179.006,     266.473,
  176,    16800.8,    179.181,     265.670,
  177,    17655.8,    178.732,     265.453,
  178,    18553.3,    179.150,     263.965,
  179,    19495.8,    178.944,     263.270,
  180,    20485.8,    179.277,     262.761,
  181,    21525.8,    178.764,     263.230,
  182,    22618.3,    178.196,     262.408,
  183,    23768.3,    178.875,     262.116,
  184,    24975.8,    178.868,     260.845,
  185,    26243.3,    178.491,     260.363,
  186,    27575.8,    178.582,     259.808,
  187,    28975.8,    178.609,     259.253,
  188,    30445.8,    178.348,     259.931,
  189,    31990.8,    178.716,     259.252,
  190,    33613.3,    178.401,     258.602,
  191,    35318.3,    178.321,     259.052,
  192,    37108.3,    177.958,     258.239,
  193,    38990.8,    177.692,     258.234,
  194,    40968.3,    178.316,     257.884,
  195,    43045.8,    178.342,     257.271,
  196,    45228.3,    177.836,     257.085,
  197,    47520.8,    177.996,     256.577,
  198,    49928.3,    178.204,     256.022,
  199,    52458.3,    178.247,     255.733,
  200,    55115.8,    177.694,     256.166,
  201,    57908.3,    177.859,     254.956,
  202,    60843.3,    177.742,     255.581,
  203,    63925.8,    177.793,     255.292,
  204,    67163.3,    177.785,     254.995,
  205,    70565.8,    177.621,     254.894,
  206,    74140.8,    177.982,     254.549,
  207,    77895.8,    177.918,     254.263,
  208,    81840.8,    177.805,     254.049,
  209,    85985.8,    177.905,     254.004,
  210,    90340.8,    177.518,     253.918,
  211,    94915.8,    177.527,     253.723,
  212,    99723.3,    177.516,     253.818,
  213,   104773.3,    177.449,     253.799,
  214,   110078.3,    177.823,     253.345,
  215,   115653.3,    177.757,     252.104,
  216,   121508.3,    177.894,     253.468,
  217,   127660.8,    177.908,     252.675,
  218,   134125.8,    177.537,     252.985,
  219,   140915.8,    177.342,     253.441,
  220,   148050.8,    177.492,     252.230,
  221,   155545.8,    177.731,     252.707,
  222,   163420.8,    177.687,     251.871,
  223,   171695.8,    177.724,     252.143,
  224,   180388.3,    177.649,     252.092,
  225,   189520.8,    177.954,     251.616,
  226,   199115.8,    177.261,     251.310,
  227,   209195.8,    177.576,     251.930,
----,
DateTime:,      2021/11/10, 13:20:08, 1636564808465,
PIF:,           -590.98,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   304.12,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    177.385,     243.452,      0.000,
    2,        3.3,    182.884,     245.891,      0.000,
    3,        5.8,    184.359,     248.237,      0.000,
    4,        8.3,    184.152,     249.386,      0.000,
    5,       10.8,    183.956,     251.282,      0.000,
    6,       13.3,    184.523,     252.569,      0.000,
    7,       15.8,    184.308,     253.840,      0.000,
    8,       18.3,    184.699,     255.253,      0.000,
    9,       20.8,    184.613,     257.430,      0.000,
   10,       23.3,    184.320,     259.359,      0.000,
   11,       25.8,    184.197,     261.160,      0.000,
   12,       28.3,    184.309,     262.954,      0.000,
   13,       30.8,    184.358,     264.729,      0.000,
   14,       33.3,    184.090,     266.744,      0.000,
   15,       35.8,    184.106,     268.025,      0.000,
   16,       38.3,    184.170,     269.234,      0.000,
   17,       40.8,    184.139,     270.909,      0.000,
   18,       43.3,    184.464,     271.625,      0.000,
   19,       45.8,    184.087,     274.135,      0.000,
   20,       48.3,    184.310,     274.999,      0.000,
   21,       50.8,    184.207,     276.781,      0.000,
   22,       53.3,    183.976,     278.759,      0.000,
   23,       55.8,    184.174,     279.654,      0.000,
   24,       58.3,    184.029,     281.613,      0.000,
   25,       60.8,    183.795,     283.820,      0.000,
   26,       63.3,    184.294,     284.355,      0.000,
   27,       65.8,    183.997,     286.336,      0.000,
   28,       68.3,    183.869,     287.732,      0.000,
   29,       70.8,    183.823,     290.088,      0.000,
   30,       73.3,    183.908,     290.716,      0.000,
   31,       75.8,    184.018,     292.825,      0.000,
   32,       78.3,    184.203,     294.159,      0.000,
   33,       80.8,    184.081,     295.331,      0.000,
   34,       83.3,    183.615,     297.715,      0.000,
   35,       85.8,    183.558,     299.550,      0.000,
   36,       88.3,    183.649,     301.907,      0.000,
   37,       90.8,    183.530,     303.083,      0.000,
   38,       93.3,    183.520,     304.626,      0.000,
   39,       95.8,    183.895,     305.419,      0.000,
   40,       98.3,    183.962,     306.069,      0.000,
   41,      100.8,    183.665,     308.523,      0.000,
   42,      103.3,    183.366,     310.553,      0.000,
   43,      105.8,    183.728,     311.030,      0.000,
   44,      108.3,    183.507,     313.039,      0.000,
   45,      110.8,    183.782,     314.094,      0.000,
   46,      113.3,    183.596,     315.610,      0.000,
   47,      115.8,    183.417,     317.227,      0.000,
   48,      118.3,    183.646,     318.574,      0.000,
   49,      120.8,    183.966,     319.325,      0.000,
   50,      123.3,    183.939,     321.112,      0.000,
   51,      125.8,    183.838,     322.703,      0.000,
   52,      128.3,    184.185,     323.614,      0.000,
   53,      130.8,    183.939,     324.699,      0.000,
   54,      133.3,    183.797,     326.800,      0.000,
   55,      135.8,    183.435,     328.536,      0.000,
   56,      138.3,    183.625,     328.523,      0.000,
   57,      140.8,    184.347,     328.864,      0.000,
   58,      143.3,    183.591,     331.960,      0.000,
   59,      145.8,    184.057,     332.640,      0.000,
   60,      148.3,    183.933,     333.517,      0.000,
   61,      150.8,    184.242,     334.261,      0.000,
   62,      153.3,    183.547,     336.507,      0.000,
   63,      155.8,    183.927,     337.226,      0.000,
   64,      158.3,    183.724,     338.359,      0.000,
   65,      160.8,    183.974,     339.422,      0.000,
   66,      163.3,    183.772,     340.993,      0.000,
   67,      165.8,    183.949,     341.534,      0.000,
   68,      168.3,    183.674,     343.353,      0.000,
   69,      170.8,    183.880,     344.383,      0.000,
   70,      173.3,    183.860,     345.071,      0.000,
   71,      175.8,    183.857,     345.730,      0.000,
   72,      178.3,    184.133,     347.167,      0.000,
   73,      180.8,    184.129,     347.175,      0.000,
   74,      183.3,    183.815,     348.965,      0.000,
   75,      185.8,    183.894,     349.685,      0.000,
   76,      188.3,    183.919,     350.289,      0.000,
   77,      190.8,    184.066,     351.639,      0.000,
   78,      193.3,    184.204,     352.027,      0.000,
   79,      195.8,    184.163,     353.626,      0.000,
   80,      198.3,    184.175,     354.256,      0.000,
   81,      200.8,    184.083,     355.302,      0.000,
   82,      203.3,    183.906,     356.187,      0.000,
   83,      205.8,    184.013,     356.958,      0.000,
   84,      208.3,    184.046,     357.871,      0.000,
   85,      210.8,    183.814,     358.867,      0.000,
   86,      213.3,    183.820,     359.617,      0.000,
   87,      215.8,    183.819,     360.382,      0.000,
   88,      218.3,    183.796,     361.732,      0.000,
   89,      220.8,    183.697,     362.253,      0.000,
   90,      223.3,    183.815,     363.327,      0.000,
   91,      225.8,    183.905,     363.257,      0.000,
   92,      228.3,    184.168,     363.391,      0.000,
   93,      230.8,    183.823,     364.834,      0.000,
   94,      233.3,    183.779,     365.900,      0.000,
   95,      235.8,    184.037,     365.822,      0.000,
   96,      238.3,    183.694,     367.377,      0.000,
   97,      240.8,    183.767,     367.884,      0.000,
   98,      243.3,    183.762,     368.764,      0.000,
   99,      245.8,    183.571,     369.910,      0.000,
  100,      250.8,    182.391,     369.234,      0.000,
  101,      273.3,    181.980,     371.056,      0.000,
  102,      295.8,    182.468,     367.541,      0.000,
  103,      318.3,    182.364,     365.222,      0.000,
  104,      343.3,    182.115,     361.771,      0.000,
  105,      368.3,    181.714,     359.594,      0.000,
  106,      395.8,    181.846,     356.376,      0.000,
  107,      423.3,    182.139,     353.408,      0.000,
  108,      453.3,    181.546,     351.480,      0.000,
  109,      483.3,    181.503,     348.603,      0.000,
  110,      515.8,    182.053,     344.578,      0.000,
  111,      550.8,    182.146,     342.232,      0.000,
  112,      585.8,    181.856,     340.258,      0.000,
  113,      623.3,    181.876,     337.147,      0.000,
  114,      663.3,    181.711,     335.368,      0.000,
  115,      705.8,    181.414,     333.499,      0.000,
  116,      748.3,    181.538,     332.498,      0.000,
  117,      793.3,    181.429,     329.173,      0.000,
  118,      840.8,    181.416,     327.104,      0.000,
  119,      890.8,    181.481,     326.000,      0.000,
  120,      943.3,    181.409,     323.708,      0.000,
  121,      998.3,    181.544,     321.818,      0.000,
  122,     1055.8,    181.355,     320.193,      0.000,
  123,     1115.8,    181.056,     319.401,      0.000,
  124,     1178.3,    181.080,     317.595,      0.000,
  125,     1245.8,    180.924,     315.457,      0.000,
  126,     1315.8,    181.189,     313.567,      0.000,
  127,     1388.3,    181.461,     311.673,      0.000,
  128,     1465.8,    181.377,     310.925,      0.000,
  129,     1545.8,    180.642,     310.209,      0.000,
  130,     1630.8,    180.998,     307.839,      0.000,
  131,     1720.8,    181.273,     305.593,      0.000,
  132,     1815.8,    180.533,     304.953,      0.000,
  133,     1913.3,    180.597,     304.400,      0.000,
  134,     2015.8,    180.959,     302.579,      0.000,
  135,     2123.3,    180.866,     301.057,      0.000,
  136,     2238.3,    180.721,     299.958,      0.000,
  137,     2358.3,    180.740,     297.820,      0.000,
  138,     2483.3,    180.575,     297.311,      0.000,
  139,     2615.8,    180.469,     295.812,      0.000,
  140,     2753.3,    180.393,     295.036,      0.000,
  141,     2898.3,    180.098,     293.847,      0.000,
  142,     3050.8,    181.054,     291.296,      0.000,
  143,     3210.8,    180.587,     291.151,      0.000,
  144,     3378.3,    180.546,     289.878,      0.000,
  145,     3555.8,    180.558,     288.751,      0.000,
  146,     3740.8,    179.980,     288.108,      0.000,
  147,     3935.8,    180.671,     286.870,      0.000,
  148,     4140.8,    180.144,     285.812,      0.000,
  149,     4355.8,    180.484,     284.473,      0.000,
  150,     4580.8,    180.304,     283.188,      0.000,
  151,     4818.3,    180.103,     282.485,      0.000,
  152,     5068.3,    179.867,     281.965,      0.000,
  153,     5330.8,    180.636,     280.419,      0.000,
  154,     5605.8,    179.912,     280.628,      0.000,
  155,     5895.8,    180.376,     279.132,      0.000,
  156,     6200.8,    179.877,     278.582,      0.000,
  157,     6520.8,    180.070,     278.050,      0.000,
  158,     6855.8,    179.732,     277.015,      0.000,
  159,     7208.3,    180.064,     275.836,      0.000,
  160,     7578.3,    179.041,     276.291,      0.000,
  161,     7965.8,    179.830,     275.517,      0.000,
  162,     8373.3,    180.093,     273.880,      0.000,
  163,     8800.8,    178.858,     273.995,      0.000,
  164,     9250.8,    179.827,     272.213,      0.000,
  165,     9723.3,    179.437,     272.572,      0.000,
  166,    10220.8,    179.032,     272.172,      0.000,
  167,    10743.3,    179.545,     270.627,      0.000,
  168,    11290.8,    179.182,     270.138,      0.000,
  169,    11865.8,    179.508,     268.766,      0.000,
  170,    12470.8,    179.296,     269.217,      0.000,
  171,    13105.8,    178.822,     268.291,      0.000,
  172,    13773.3,    178.923,     268.411,      0.000,
  173,    14475.8,    179.114,     267.446,      0.000,
  174,    15213.3,    179.398,     266.550,      0.000,
  175,    15988.3,    179.356,     265.724,      0.000,
  176,    16800.8,    178.983,     264.933,      0.000,
  177,    17655.8,    178.722,     265.303,      0.000,
  178,    18553.3,    179.483,     263.481,      0.000,
  179,    19495.8,    178.666,     263.453,      0.000,
  180,    20485.8,    178.992,     262.418,      0.000,
  181,    21525.8,    179.400,     262.037,      0.000,
  182,    22618.3,    179.410,     260.842,      0.000,
  183,    23768.3,    178.851,     261.479,      0.000,
  184,    24975.8,    178.238,     262.602,      0.000,
  185,    26243.3,    178.698,     260.261,      0.000,
  186,    27575.8,    178.654,     259.732,      0.000,
  187,    28975.8,    178.259,     259.206,      0.000,
  188,    30445.8,    178.656,     258.932,      0.000,
  189,    31990.8,    178.527,     259.123,      0.000,
  190,    33613.3,    178.234,     258.610,      0.000,
  191,    35318.3,    178.349,     258.086,      0.000,
  192,    37108.3,    178.090,     258.790,      0.000,
  193,    38990.8,    178.335,     256.946,      0.000,
  194,    40968.3,    178.457,     257.315,      0.000,
  195,    43045.8,    178.288,     256.510,      0.000,
  196,    45228.3,    177.796,     256.531,      0.000,
  197,    47520.8,    177.931,     256.792,      0.000,
  198,    49928.3,    178.502,     256.453,      0.000,
  199,    52458.3,    178.046,     256.696,      0.000,
  200,    55115.8,    178.227,     256.145,      0.000,
  201,    57908.3,    177.787,     255.261,      0.000,
  202,    60843.3,    177.945,     255.278,      0.000,
  203,    63925.8,    177.732,     255.906,      0.000,
  204,    67163.3,    177.992,     255.273,      0.000,
  205,    70565.8,    177.793,     254.744,      0.000,
  206,    74140.8,    177.515,     254.858,      0.000,
  207,    77895.8,    177.964,     254.835,      0.000,
  208,    81840.8,    177.065,     255.264,      0.000,
  209,    85985.8,    177.540,     255.052,      0.000,
  210,    90340.8,    177.922,     254.251,      0.000,
  211,    94915.8,    177.725,     253.121,      0.000,
  212,    99723.3,    177.759,     254.320,      0.000,
  213,   104773.3,    177.106,     254.125,      0.000,
  214,   110078.3,    177.072,     254.509,      0.000,
  215,   115653.3,    177.226,     254.085,      0.000,
  216,   121508.3,    177.672,     253.605,      0.000,
  217,   127660.8,    177.485,     253.501,      0.000,
  218,   134125.8,    177.476,     253.710,      0.000,
  219,   140915.8,    177.266,     253.838,      0.000,
  220,   148050.8,    178.097,     252.444,      0.000,
  221,   155545.8,    177.363,     253.254,      0.000,
  222,   163420.8,    177.582,     252.869,      0.000,
  223,   171695.8,    177.143,     252.932,      0.000,
  224,   180388.3,    177.403,     253.080,      0.000,
  225,   189520.8,    177.153,     252.398,      0.000,
  226,   199115.8,    177.460,     252.378,      0.000,
  227,   209195.8,    177.146,     252.246,      0.000,
